URN,EstablishmentNumber,EstablishmentName,StudentsAchievingGrade5PlusEngMathRate,NumberOfPupils,StudentReceivingFreeSchoolMeals,PercentOfStudentReceivingFreeSchoolMeals,TotalPupils,FemalePupils,PercentFemale,UrbanRuralClassification,Postcode,GOR,LA (code),LA (name),Easting,Northing,MSOA (code),LSOA (code),LargeCentralMetro,LargeFringeMetro,MediumMetro,SmallMetro,Micropolitan,Noncore,AsianPopulationRate,BlackPopulationRate,WhitePopulationRate,OtherRacePopulationRate,LSOA21CD,LSOA11CD,LSOA code (2011),IDACI,SAMHI,YPAccessibilityRank,YPAccessibilityIndex
136502.0,4801.0,North Huddersfield Trust School,16.0,118.0,63.0,53.0,724,348.0,48.07,Urban: Nearer to a major town or city,HD2 1DJ,Yorkshire and the Humber,382,Kirklees,415373.0,418850.0,E02002299,E01011041,1,0,0,0,0,0,31.03,13.31,42.48,13.18,E01011041,E01011041,E01011041,3.0,10.0,717.0,4.0
137424.0,4048.0,Batley Girls High School,57.0,186.0,57.0,31.0,1229,1229.0,100.0,Urban: Nearer to a major town or city,WF17 0LD,Yorkshire and the Humber,382,Kirklees,423462.0,426219.0,E02002276,E01011054,1,0,0,0,0,0,6.01,0.37,89.38,4.25,E01011054,E01011054,E01011054,8.0,8.0,1653.0,8.0
135935.0,6906.0,Leeds West Academy,38.0,200.0,102.0,51.0,1247,663.0,53.17,Urban: Nearer to a major town or city,LS13 1DQ,Yorkshire and the Humber,383,Leeds,422850.0,435373.0,E02002381,E01011328,1,0,0,0,0,0,0.94,1.07,94.59,3.39,E01011328,E01011328,E01011328,3.0,7.0,1203.0,6.0
139646.0,4061.0,Leeds City Academy,19.0,94.0,41.0,44.0,597,292.0,48.91,Urban: Nearer to a major town or city,LS6 2LG,Yorkshire and the Humber,383,Leeds,429160.0,435791.0,E02006861,E01011668,1,0,0,0,0,0,10.55,5.8,73.15,10.49,E01011668,E01011668,E01011668,1.0,2.0,435.0,3.0
139773.0,4066.0,Leeds Jewish Free School,29.0,14.0,3.0,21.0,110,63.0,57.27,Urban: Nearer to a major town or city,LS17 7TN,Yorkshire and the Humber,383,Leeds,430072.0,439816.0,E02002347,E01011555,1,0,0,0,0,0,21.23,5.38,63.8,9.59,E01011555,E01011555,E01011555,6.0,6.0,,
108088.0,4111.0,Wetherby High School,46.0,81.0,17.0,21.0,619,289.0,46.69,Urban: Nearer to a major town or city,LS22 6JS,Yorkshire and the Humber,383,Leeds,440761.0,448342.0,E02002331,E01011705,1,0,0,0,0,0,0.58,1.02,95.77,2.63,E01011705,E01011705,E01011705,5.0,7.0,1117.0,6.0
139351.0,4601.0,"St. Mary's Menston, a Catholic Voluntary Academy",61.0,188.0,12.0,6.0,1244,614.0,49.36,Urban: Nearer to a major town or city,LS29 6AE,Yorkshire and the Humber,383,Leeds,417987.0,442819.0,E02002337,E01011280,1,0,0,0,0,0,1.98,0.29,95.56,2.17,E01011280,E01011280,E01011280,8.0,2.0,846.0,5.0
136826.0,4000.0,Leeds East Academy,19.0,119.0,84.0,71.0,863,456.0,52.84,Urban: Nearer to a major town or city,LS14 6HA,Yorkshire and the Humber,383,Leeds,435538.0,435560.0,E02002379,E01011663,1,0,0,0,0,0,3.69,11.72,78.49,6.1,E01011663,E01011663,E01011663,1.0,9.0,788.0,4.0
108057.0,4032.0,Allerton High School,69.0,196.0,40.0,20.0,1400,654.0,46.71,Urban: Nearer to a major town or city,LS17 7AG,Yorkshire and the Humber,383,Leeds,429592.0,439439.0,E02002347,E01011559,1,0,0,0,0,0,21.23,5.38,63.8,9.59,E01011559,E01011559,E01011559,6.0,6.0,597.0,3.0
142585.0,4047.0,Cockburn School,35.0,244.0,100.0,41.0,1265,623.0,49.25,Urban: Nearer to a major town or city,LS11 5TT,Yorkshire and the Humber,383,Leeds,429176.0,429391.0,E02002430,E01011493,1,0,0,0,0,0,2.73,7.01,83.82,6.45,E01011493,E01011493,E01011493,1.0,9.0,903.0,5.0
137065.0,4065.0,Co-op Academy Leeds,21.0,160.0,100.0,63.0,900,444.0,49.33,Urban: Nearer to a major town or city,LS9 7HD,Yorkshire and the Humber,383,Leeds,431648.0,434171.0,E02002393,E01033031,1,0,0,0,0,0,14.33,26.36,47.54,11.78,E01033031,E01033031,E01033031,2.0,4.0,1.0,1.0
140565.0,4067.0,The Ruth Gorse Academy,40.0,86.0,53.0,62.0,1050,526.0,50.1,Urban: Nearer to a major town or city,LS10 1HW,Yorkshire and the Humber,383,Leeds,430709.0,432840.0,E02006876,E01035054,1,0,0,0,0,0,11.7,3.93,77.64,6.73,E01035054,E01033018,E01033018,7.5,1.0,,
142056.0,4071.0,Bruntcliffe Academy,40.0,113.0,57.0,50.0,683,331.0,48.46,Urban: Nearer to a major town or city,LS27 0LZ,Yorkshire and the Humber,383,Leeds,425146.0,427757.0,E02002435,E01011530,1,0,0,0,0,0,4.08,0.73,91.63,3.56,E01011530,E01011530,E01011530,6.5,5.0,1653.0,8.0
142604.0,4072.0,University Technical College Leeds,38.0,109.0,31.0,28.0,335,58.0,17.31,Urban: Nearer to a major town or city,LS10 1LA,Yorkshire and the Humber,383,Leeds,430773.0,432536.0,E02006876,E01035054,1,0,0,0,0,0,11.7,3.93,77.64,6.73,E01035054,E01033018,E01033018,7.5,1.0,,
144809.0,4076.0,Bishop Young Church of England Academy,23.0,146.0,83.0,57.0,671,360.0,53.65,Urban: Nearer to a major town or city,LS14 6NU,Yorkshire and the Humber,383,Leeds,434558.0,436116.0,E02002369,E01011662,1,0,0,0,0,0,4.32,11.5,78.02,6.15,E01011662,E01011662,E01011662,1.0,10.0,,
136392.0,4101.0,The Morley Academy,59.0,265.0,52.0,20.0,1542,771.0,50.0,Urban: Nearer to a major town or city,LS27 0PD,Yorkshire and the Humber,383,Leeds,426027.0,427383.0,E02002433,E01011541,1,0,0,0,0,0,4.08,2.65,90.61,2.65,E01011541,E01011541,E01011541,5.0,9.0,1390.0,7.0
108079.0,4102.0,Pudsey Grangefield School,37.0,196.0,52.0,27.0,1196,595.0,49.75,Urban: Nearer to a major town or city,LS28 7ND,Yorkshire and the Humber,383,Leeds,422301.0,433668.0,E02002408,E01011612,1,0,0,0,0,0,3.12,0.64,95.02,1.22,E01011612,E01011612,E01011612,5.5,7.0,1390.0,7.0
